DOT,Legal_Name,Business_Address,Business_City,business_county,Business_State,Business_ZIP,Years_In_Business,Number Of Trucks ,Number Of Driver,Yearly Premium,BIPD_Required,Insurer,Filing_Locale,Building_Materials,Chemicals,Coal_Coke,Commodities_Dry_Bulk,Construction,Drive_Away_Towaway,Farm_Supplies,Fresh_Produce,Grain_Feed_Hay,Garbage_Refuse_Trash,General_Freight,Household_Goods,Intermodal_Cont,Liquid_Gas,Livestock,Logs_Poles_Beams_Lumber,Machinery_Large_Objects,Meat,Metal_Sheets_Coil_Rolls,Mobil_Homes,Motor_Vehicle,Oil_Field_Equipment,Paper_Product,Passengers,Refrigerated_Food,US_Mail,Utility,Water_Well,Interstate,Intrastate_Hazmat,Intrastate_Non_Hazmat,Authorized_For_Hire,Exempt_For_Hire,Private_Property,Private_Passenger_Business,Private_Passenger_Non_Businesss,Migrant,US_Mail_Class,Federal_Gov,State_Gov,Local_Gov,Other,Passenger_Auth,Household_Auth,Hazmat,OOS,Inspection_Radius,Safety_Rating,Safety_Rating_Date,ISS,issSource,Unsafe_Driving_Score,Unsafe_Driving_Alert,HOS_Score,HOS_Alert,Driver_Fitness_Score,Driver_Fitness_Alert,Controlled_Substance_Score,Controlled_Substance_Alert,Vehicle_Maintenance_Score,Vehicle_Maintenance_Alert,Hazmat_Score,Hazmat_Alert,Crash_Score,Crash_Alert
429357,U-HAUL CO OF FLORIDA CORP,2311 ANGEL OLIVA SENIOR ST,TAMPA,HILLSBOROUGH,FL,33605-3847,31,112,225,2016000,750,"ARCOA RISK RETENTION GROUP, INC.",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,226,,,15,Safety,,,0,,0,,0,,,,,,,
429357,U-HAUL CO OF FLORIDA CORP,2311 ANGEL OLIVA SENIOR ST,TAMPA,HILLSBOROUGH,FL,33605-3847,31,112,225,2016000,750,NEW HAMPSHIRE INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,226,,,15,Safety,,,0,,0,,0,,,,,,,
781517,TRANSPORTATION SERVICES UNLIMITED INC,3901 NW 115TH AVE,MIAMI,MIAMI-DADE,FL,33178,23,103,92,1854000,5000,GREAT DIVIDE INSURANCE COMPANY,Federal,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,673,SATISFACTORY,11/15/2005,27,Safety,12,,7,,,,0,,9,,31,,46,
781517,TRANSPORTATION SERVICES UNLIMITED INC,3901 NW 115TH AVE,MIAMI,MIAMI-DADE,FL,33178,23,103,92,1854000,5000,NAUTILUS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,673,SATISFACTORY,11/15/2005,27,Safety,12,,7,,,,0,,9,,31,,46,
915370,FMX INC,2175 COMMONWEALTH AVENUE,JACKSONVILLE,DUVAL,FL,32209,21,92,92,1656000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,290,SATISFACTORY,7/7/2005,73,Safety,9,,0,,0,,0,,89,Y,,,44,
502313,AQUA GULF XPRESS INC,1830 E 21ST STREET,JACKSONVILLE,DUVAL,FL,32206,29,91,94,1638000,1000,CAROLINA CASUALTY INSURANCE CO.,Federal,X,X,,,,,,X,,,X,,X,X,,,,,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,Y,N,955,SATISFACTORY,7/24/2011,85,Safety,41,,73,Y,,,0,,55,,,,8,
515866,PALMETTO TRANSPORT INC,7601 NW 72 AVENUE,MEDLEY,MIAMI-DADE,FL,33166,29,90,90,1620000,1000,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,884,SATISFACTORY,12/18/2007,94,Safety,2,,88,Y,0,,0,,83,Y,,,82,Y
1780612,PROGRESSIVE TRANSPORTATION LLC,4500 SALISBURY RD SUITE 160,JACKSONVILE,DUVAL,FL,32216,14,90,90,1620000,1000,ACE AMERICAN INSURANCE COMPANY,Federal,,X,,,,,,,,,X,,X,,,X,X,,X,,,X,X,,X,,,,X,,,X,,,,,,,,,,,,,Y,N,1591,SATISFACTORY,4/26/2011,82,Safety,3,,73,Y,,,0,,45,,0,,4,
1780612,PROGRESSIVE TRANSPORTATION LLC,4500 SALISBURY RD SUITE 160,JACKSONVILE,DUVAL,FL,32216,14,90,90,1620000,1000,ACE AMERICAN INSURANCE COMPANY,Texas,,X,,,,,,,,,X,,X,,,X,X,,X,,,X,X,,X,,,,X,,,X,,,,,,,,,,,,,Y,N,1591,SATISFACTORY,4/26/2011,82,Safety,3,,73,Y,,,0,,45,,0,,4,
316378,BONUS TRANSPORTATION INC,31599 4TH STREET,SORRENTO,LAKE,FL,32776,34,89,88,1602000,750,CANAL INSURANCE CO.,Federal,,,,,,,,X,,,X,,,,,,,,,,,,X,,X,X,,,X,,,X,,,,,,,,,,,,,N,N,607,SATISFACTORY,6/26/2003,94,Safety,15,,84,Y,,,0,,89,Y,,,55,
872248,CUSTOMIZED DISTRIBUTION LLC,5545 SHAWLAND ROAD,JACKSONVILLE,DUVAL,FL,32254,22,84,109,1512000,750,FCCI INSURANCE COMPANY,Federal,,,,X,,,,X,,,,,,,,,,X,,,,,X,,X,,,,X,,,X,,X,,,,,,,,,,,N,N,871,,,83,Safety,2,,70,Y,0,,0,,26,,,,52,
872248,CUSTOMIZED DISTRIBUTION LLC,5545 SHAWLAND ROAD,JACKSONVILLE,DUVAL,FL,32254,22,84,109,1512000,750,ZURICH AMERICAN INSURANCE COMPANY,Federal,,,,X,,,,X,,,,,,,,,,X,,,,,X,,X,,,,X,,,X,,X,,,,,,,,,,,N,N,871,,,83,Safety,2,,70,Y,0,,0,,26,,,,52,
3149658,ROYAL BENGAL LOGISTICS INC,9600 WEST SAMPLE ROAD SUITE 100,CORAL SPRING,BROWARD,FL,33065,4,82,58,1476000,1000,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,X,,X,,X,,X,X,X,X,X,,,,X,X,X,X,X,X,,,X,,X,X,X,X,X,,,X,,,,,,,,,,,,,N,N,2715,CONDITIONAL,10/15/2021,91,Safety,34,,93,Y,,,32,,77,,,,76,Y
199623,LAKE TRUCKING COMPANY,625 CR 468,LEESBURG,LAKE,FL,34748-5315,48,80,160,1440000,750,ZURICH AMERICAN INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,,,X,,,,X,,,X,,,,,,,,,,,,,N,N,1473,SATISFACTORY,6/23/1992,37,Safety,45,,62,,0,,0,,25,,,,43,
2123317,US PACK LOGISTICS LLC,2251 LYNX LANE SUITE 5,ORLANDO,ORANGE,FL,32804,11,80,80,1440000,750,RIVERPORT INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,1034,,,46,Safety,,,,,54,,0,,74,,,,,
2123317,US PACK LOGISTICS LLC,2251 LYNX LANE SUITE 5,ORLANDO,ORANGE,FL,32804,11,80,80,1440000,750,THROUGH TRANSPORT MUTUAL INSURANCE ASSO. LTD,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,1034,,,46,Safety,,,,,54,,0,,74,,,,,
3163104,ZARIZ TRANSPORT INC,678 DOREMUS AVE SUITE-B,NEWARK,ESSEX,NJ,7105,3,75,50,1350000,1000,"STATE NATIONAL INSURANCE CO., INC.",Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,198,,,94,Safety,3,,57,,,Y,0,,85,Y,,,,
1576003,HOMELAND 1 LOGISTICS LLC,203 FORT WADE RD SUITE 320,PONTE VEDRA,SAINT JOHNS,FL,32081,15,73,67,1314000,1000,HUDSON INSURANCE COMPANY,Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,X,,,Y,N,1677,,,74,Safety,27,,49,,0,,0,,86,Y,,,21,
1008084,DOLPHIN TRANSPORTATION SPECIALISTS INC,3963 PROGRESS AVE,NAPLES,COLLIER,FL,34104,20,72,31,1296000,5000,CAROLINA CASUALTY INSURANCE CO.,Federal,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,X,,,,,,,,,,,X,,N,N,50,SATISFACTORY,4/23/2018,15,Safety,0,,0,,,,0,,0,,,,,
1845140,SCS LOGISTICS LLC,9950 NW SOUTH RIVER DR,MEDLEY,MIAMI-DADE,FL,33166,13,69,72,1242000,750,"STATE NATIONAL INSURANCE CO., INC.",Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,Y,N,2586,,,95,Safety,68,Y,93,Y,,,0,,81,Y,,,22,
2530645,C5 EXPEDITE LLC,9669 EVERGLADES DRIVE,NAPLES,COLLIER,FL,34120,7,68,68,1224000,750,ARTISAN & TRUCKERS CASUALTY COMPANY,Federal,,,,X,,,,,,,X,,,,,,,,X,,,,X,,,,,,X,,,X,,,,,,,,,,,,,N,N,1161,,,,,0,,,,,,0,,,,,,,
3147802,DEEP BLUE TRUCKING INC,31545 COUNTY ROAD 437,SORRENTO,LAKE,FL,32776,4,67,78,1206000,750,ZURICH AMERICAN INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,X,,,,,,,,,,,,N,N,2520,,,47,Safety,19,,58,,,,38,,74,,,,12,
763996,PERO TRANSPORT LLC,14095 STATE RD 7,DELRAY BEACH,PALM BEACH,FL,33446,23,66,66,1188000,750,PROTECTIVE INSURANCE CO.,Federal,X,,,X,X,,X,X,,,X,,,,,,X,X,,,,,X,,X,,,,X,,,X,,X,,,,,,,,,,,N,N,1195,,,39,Safety,36,,59,,,,0,,33,,,,,
1063886,ADVANCED POWER TECHNOLOGIES LLC,1500 N POWERLINE RD,POMPANO BEACH,BROWARD,FL,33069,19,66,66,1188000,750,WAUSAU BUSINESS INSURANCE COMPANY,Federal,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,843,,,85,Safety,9,,76,Y,,,56,,,,,,34,
3115493,COAST 2 COAST LOGISTICS INC,3601 S COUNTY ROAD 1295,ODESSA,ECTOR,TX,79765,4,66,66,1188000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1254,,,94,Safety,2,,52,,96,Y,0,,98,Y,,,3,
3115493,COAST 2 COAST LOGISTICS INC,3601 S COUNTY ROAD 1295,ODESSA,ECTOR,TX,79765,4,66,66,1188000,750,TRISURA SPECIALTY INSURANCE COMPANY,Texas,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1254,,,94,Safety,2,,52,,96,Y,0,,98,Y,,,3,
2305744,BLUE DOLPHIN TRANSPORT INC,840 NW 144TH STREET,MIAMI,MIAMI-DADE,FL,33168,10,65,152,1170000,1000,TRANSVERSE SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,X,,,X,,,X,,,X,,,,,,,,,,,,,N,N,2648,,,32,Safety,49,,34,,,,0,,17,,,,13,
3318444,CHOICE DELIVERY LLC,6365 COLLINS AVE APT 3502,MIAMI BEACH,MIAMI-DADE,FL,33141-9614,2,65,55,1170000,300,AMERICAN AUTOMOBILE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
326786,MASNEY AUTO TRANSPORT INC,831 MAGUIRE ROAD,OCOEE,ORANGE,FL,34761,33,60,48,1080000,1000,CAROLINA CASUALTY INSURANCE CO.,Federal,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,2511,SATISFACTORY,10/6/2010,84,Safety,34,,68,Y,0,,0,,13,,,,50,
708936,BLUE LINE TRANSPORT INC,7227 NW 29TH AVE,MIAMI,FRANKLIN,FL,33147,24,60,60,1080000,1000,"STATE NATIONAL INSURANCE CO., INC.",Federal,X,,,,,,,X,,,X,,,,,,,X,X,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,Y,N,2737,SATISFACTORY,7/22/2016,97,Safety,81,Y,99,Y,89,Y,,,84,Y,,,80,Y
854374,PENINSULA TRUCKING INC,31545 COUNTY RD 437,SORRENTO,LAKE,FL,32776,22,60,92,1080000,1000,ZURICH AMERICAN INSURANCE COMPANY,Federal,X,,,,,,,X,X,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,X,,,N,N,2457,,,39,Safety,25,,16,,,,34,,38,,,,14,
854374,PENINSULA TRUCKING INC,31545 COUNTY RD 437,SORRENTO,LAKE,FL,32776,22,60,92,1080000,1000,ZURICH AMERICAN INSURANCE COMPANY,Texas,X,,,,,,,X,X,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,X,,,N,N,2457,,,39,Safety,25,,16,,,,34,,38,,,,14,
1118452,KANECA LLC,5353 WEST BEAVER STREET,JACKSONVILLE,DUVAL,FL,32254,19,60,65,1080000,750,ARGONAUT INSURANCE CO.,Federal,X,,,,X,,,,X,,X,,,,,X,,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,673,,,74,Safety,4,,60,,0,,0,,97,Y,,,23,
1118452,KANECA LLC,5353 WEST BEAVER STREET,JACKSONVILLE,DUVAL,FL,32254,19,60,65,1080000,750,RLI INSURANCE COMPANY,Federal,X,,,,X,,,,X,,X,,,,,X,,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,673,,,74,Safety,4,,60,,0,,0,,97,Y,,,23,
88215,GATE FUEL SERVICE INC,9540 SAN JOSE BLVD,JACKSONVILLE,DUVAL,FL,32257-5432,48,59,58,1062000,1000,GREENWICH INSURANCE COMPANY,Federal,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,Y,N,161,,,53,Safety,,,,,,,0,,23,,,,62,Y
2164657,AMERICA 1 LOGISTICS LLC,203 FORT WADE RD SUITE 320,PONTE VEDRA,SAINT JOHNS,FL,32081,11,57,54,1026000,1000,HUDSON INSURANCE COMPANY,Federal,,,,X,,,,X,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,2085,,,86,Safety,31,,77,Y,,,0,,70,,,,36,
3491549,FULL NATION MOVING LLC,28721 INDUSTRY DR,VALENCIA,LOS ANGELES,CA,91355,1,56,56,1008000,750,PENNSYLVANIA MANUF. ASSOC. INS.,Federal,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,0,,,,,,,,,,,,,,,,,,
3491549,FULL NATION MOVING LLC,28721 INDUSTRY DR,VALENCIA,LOS ANGELES,CA,91355,1,56,56,1008000,750,PROGRESSIVE EXPRESS INSURANCE COMPANY,Federal,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,0,,,,,,,,,,,,,,,,,,
535932,OLYMPIC TRANSFER CORP,4471 NW 36TH ST SUITE 213,MIAMI,MIAMI-DADE,FL,33166,28,55,55,990000,1000,"STATE NATIONAL INSURANCE CO., INC.",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,2692,SATISFACTORY,2/14/2022,99,Safety,94,Y,97,Y,96,Y,,,94,Y,,,33,
159139,BROADLEAF CONTRACTING INC,3333 FREEDOM LANE SE,MOULTRIE,COLQUITT,GA,31788,48,53,46,954000,750,ARCH INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,1355,SATISFACTORY,12/4/2008,60,Safety,41,,54,,,,0,,49,,,,65,Y
2207361,LIONHART TRANSPORTATION LLC,203 FORT WADE RD SUITE 320,PONTE VEDRA,SAINT JOHNS,FL,32081,10,51,49,918000,1000,AMERICAN INTER-FIDELITY EXCHANGE,Federal,,,,,,,,,,,X,,X,,,,,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2464,,,74,Safety,23,,46,,,,0,,90,Y,,,16,
2207361,LIONHART TRANSPORTATION LLC,203 FORT WADE RD SUITE 320,PONTE VEDRA,SAINT JOHNS,FL,32081,10,51,49,918000,1000,HUDSON INSURANCE COMPANY,Federal,,,,,,,,,,,X,,X,,,,,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2464,,,74,Safety,23,,46,,,,0,,90,Y,,,16,
2207361,LIONHART TRANSPORTATION LLC,203 FORT WADE RD SUITE 320,PONTE VEDRA,SAINT JOHNS,FL,32081,10,51,49,918000,1000,HUDSON INSURANCE COMPANY,Texas,,,,,,,,,,,X,,X,,,,,,X,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2464,,,74,Safety,23,,46,,,,0,,90,Y,,,16,
223283,FLORIDA TRAILS INC,130 MADRID DRIVE,SEBRING,HIGHLANDS,FL,33876,39,50,64,900000,5000,LANCER INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,X,,,,,,,,,,,X,,N,N,329,SATISFACTORY,12/31/2019,26,Safety,0,,,,0,,0,,9,,,,17,
2269322,TOTAL EQUIPMENT USA INC,7555 NW 63RD ST SUITE 3,MIAMI,MIAMI-DADE,FL,33166,10,50,50,900000,750,SENTRY SELECT INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,638,,,,,,,,,,,0,,,,,,,
2889386,ALL AMERICA TRANSPORTATION LLC,13290 NW 45 AVE,OPA-LOCKA,MIAMI-DADE,FL,33054,6,50,50,900000,750,CLEAR BLUE INSURANCE COMPANY,Federal,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,Y,N,390,,,94,Safety,,,80,Y,0,,0,,82,Y,,,82,Y
3310457,CEBA LOGISTICS LLC,19417 SHUMARD OAK DR #101,LAND O LAKES,PASCO,FL,34638,2,50,50,900000,300,FAIR AMERICAN SELECT INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,X,,,,,,,,,X,,,,,,X,,,X,X,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3711839,TRAVEL MANAGEMENT PROFESSIONALS,6800 SW 115TH ST,PINECREST,MIAMI-DADE,FL,33156-4747,0,50,80,900000,300,OLD REPUBLIC INSURANCE CO.,Federal,,,,,,,,,,,X,,,X,,,,,,,,,X,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
517195,KELLEY EQUIPMENT COMPANY OF FLORIDA INC,4140 118TH AVE N,CLEARWATER,PINELLAS,FL,33762-5133,29,49,35,882000,750,PENNSYLVANIA MANUF. ASSOC. INS.,Federal,,,,,X,,,,,,X,,,,,,X,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,Y,N,102,,,15,Safety,0,,0,,0,,0,,,,,,,
1278039,BLACK HAWK LOGISTICS INC,365 SARASOTA CENTER BLVD UNIT A,SARASOTA,SARASOTA,FL,34240,17,49,52,882000,750,NORTHLAND INSURANCE COMPANY,Federal,,,,,,,,X,,,X,,,,,,,X,,,,,X,,X,,,,X,,,X,,,,,,,,,,,,,N,N,2556,,,46,Safety,25,,62,,0,,0,,73,,,,,
1566060,CITRUS TRANSPORT LLC,9850 NEW BERLIN ROAD,JACKSONVILLE,DUVAL,FL,32226,15,48,47,864000,750,TRISURA SPECIALTY INSURANCE COMPANY,Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,922,CONDITIONAL,8/10/2021,96,Safety,79,Y,65,Y,0,,0,,91,Y,,,49,
1646389,CWC TRANSPORTATION LLC,9780 NW 115TH WAY,MEDLEY,MIAMI-DADE,FL,33178,15,47,132,846000,1000,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,389,,,58,Safety,6,,,,0,,0,,32,,,,98,Y
3307352,SOFLO PRIME LOGISTICS LLC,6187 SHADOW TREE LN,LAKE WORTH,PALM BEACH,FL,33463,2,47,60,846000,300,AMERICAN AUTOMOBILE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3313823,EXCELSIOR WPB LLC,3950 N FLAGLER DR APT 202,WEST PALM BEACH,PALM BEACH,FL,33407,2,47,65,846000,300,AMERICAN AUTOMOBILE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
290879,CENTRANS TRUCK LINES LLC,203 FORT WADE RD SUITE 320,PONTE VEDRA,SAINT JOHNS,FL,32081,35,46,42,828000,1000,HUDSON INSURANCE COMPANY,Federal,,X,,,,,,,,,X,,X,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,1093,SATISFACTORY,5/12/2004,94,Safety,48,,85,Y,0,,0,,93,Y,,,11,
1996476,MIDWEST MAIL SERVICES INC,2808 NORTH FIFTH STREET SUITE 504,ST AUGUSTINE,SAINT JOHNS,FL,32084,12,46,49,828000,750,NAVIGATORS INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,867,,,47,Safety,54,,,,,,0,,72,,,,33,
1996476,MIDWEST MAIL SERVICES INC,2808 NORTH FIFTH STREET SUITE 504,ST AUGUSTINE,SAINT JOHNS,FL,32084,12,46,49,828000,750,UNDERWRITERS AT LLOYDS LONDON,Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,867,,,47,Safety,54,,,,,,0,,72,,,,33,
3650177,FLOWTRANS LLC,625 WEST BRIDGERS AVE,AUBURNDALE,POLK,FL,33823,1,46,34,828000,750,"AMERICAN TRUCKING AND TRANSP. INS. CO., RRG",Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2326,,,58,Safety,15,,,,0,,21,,,,,,84,Y
154438,CROWLEY TRUCKING INC,9487 REGENCY SQ BLVD,JACKSONVILLE,DUVAL,FL,32206,48,45,54,810000,5000,OLD REPUBLIC INSURANCE CO.,Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,X,Y,N,1076,SATISFACTORY,10/11/2016,37,Safety,7,,,,,,0,,32,,,,8,
154438,CROWLEY TRUCKING INC,9487 REGENCY SQ BLVD,JACKSONVILLE,DUVAL,FL,32206,48,45,54,810000,5000,UNDERWRITERS AT LLOYDS LONDON,Federal,,,,,,,,,,,X,,X,,,,,,,,,,,,X,,,,X,,,X,,,,,,,,,,,,X,Y,N,1076,SATISFACTORY,10/11/2016,37,Safety,7,,,,,,0,,32,,,,8,
845471,FLORIDA AGGREGATE TRANSPORT CORP,1955 10TH AVENUE NORTH,LAKE WORTH BEACH,PALM BEACH,FL,33461,22,45,45,810000,750,CLEAR BLUE INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,181,,,72,Safety,,,0,,,,0,,85,Y,,,20,
3169682,SOUTHERN AVIATION TRANSPORT INC,507 E FORT KING STREET,OCALA,MARION,FL,34471,3,45,50,810000,750,UNITED STATES FIRE INSURANCE CO.,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,2479,,,44,Safety,5,,,,,,0,,,,,,42,
2562486,SFAKIA LLC,1333 NORTH JOG RD SUITE 103,WEST PALM BEACH,PALM BEACH,FL,33413,7,43,35,774000,750,ILLINOIS NATIONAL INSURANCE CO.,Federal,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,1642,SATISFACTORY,11/21/2016,96,Safety,67,Y,97,Y,92,Y,0,,44,,,,48,
2562486,SFAKIA LLC,1333 NORTH JOG RD SUITE 103,WEST PALM BEACH,PALM BEACH,FL,33413,7,43,35,774000,750,PRIME PROPERTY & CASUALTY INSURANCE INC,Federal,,,,,,,,,,,,X,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,X,N,N,1642,SATISFACTORY,11/21/2016,96,Safety,67,Y,97,Y,92,Y,0,,44,,,,48,
2318656,ADAM AYED ENTERPRISES LLC,9712 RECYCLE CENTER RD,ORLANDO,ORANGE,FL,32824,9,42,35,756000,1000,ZURICH AMERICAN INSURANCE COMPANY,Federal,,,,,,X,,,,,X,,,,,,,,,,X,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,71,SATISFACTORY,2/1/2018,54,Safety,,,0,,,,0,,,,,,89,Y
504452,BEAVER BULK INC,10264 US HIGHWAY 129 S,LIVE OAK,SUWANNEE,FL,32060,29,41,28,738000,750,NORTHLAND INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,N,N,83,,,43,Safety,,,,,,,0,,53,,,,29,
845434,TIRE KINGDOM,4260 DESIGN CENTER WAY,PALM BEACH GARDENS,PALM BEACH,FL,33410,22,41,29,738000,,HARTFORD FIRE INSURANCE COMPANY,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,X,,,,,,,,,,,N,N,1065,,,34,Safety,,,0,,0,,0,,27,,,,,
999970,MCBC MEDICAL DELIVERY SERVICES LLC,5313 W CRENSHAW ST,TAMPA,HILLSBOROUGH,FL,33634,20,40,40,720000,1000,BERKLEY NATIONAL INSURANCE COMPANY,Federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,1180,SATISFACTORY,3/8/2018,26,Safety,,,0,,,,0,,,,,,,
2196296,LONGBOW TRANSPORTATION & LOGISTICS LLC,203 FORT WADE RD SUITE 320,PONTE VEDRA,SAINT JOHNS,FL,32081,10,40,37,720000,1000,HUDSON INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,Y,N,650,,,89,Safety,18,,46,,0,,0,,89,Y,,,71,Y
3189455,ST PETE DELIVERY INC,1901 SHORE ACRES BLVD NE,ST PETERSBURG,PINELLAS,FL,33703,3,40,85,720000,300,AMERICAN AUTOMOBILE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,X,,,,,,X,,,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
3299091,AURA LOGISTICS LLC,1111 SW 30TH AVE,DEERFIELD BEACH,BROWARD,FL,33442,3,40,80,720000,300,AMERICAN AUTOMOBILE INSURANCE COMPANY,Federal,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,N,N,0,,,,,,,,,,,,,,,,,,
